index,latitude,longitude,Temp_pre_30,Temp_pre_15,Temp_pre_7,Wind_pre_30,Wind_pre_15,Wind_pre_7,Hum_pre_30,Hum_pre_15,Hum_pre_7,Prec_pre_30,Prec_pre_15,Prec_pre_7,remoteness,catastrophic,month_sin,month_cos,Vegetation_0,Vegetation_4,Vegetation_9,Vegetation_12,Vegetation_14,Vegetation_15,Vegetation_16,Vegetation
24939,41.1646,-115.8445,21.76015831,22.93973684,22.34277778,3.059313078,3.0555263160000004,3.057777778,37.75132275,38.28684211,49.29444444,7.5,2.6,2.6,0.4516869074613383,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,True,False,15
24940,34.83166667,-94.90083333,13.64728313,12.24976258,13.01639344,2.457340324,2.1767331430000003,2.301844262,70.84519662,67.82660099,65.98305085,0.0,0.0,0.0,0.2516704851963873,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
24941,30.9231,-88.5369,17.423238100000003,17.677842000000002,18.19665272,3.621809524,3.253564547,3.320083682,68.6952381,67.57032755,71.73221757,22.1,12.2,0.0,0.1956502556967201,1,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
24942,33.05638889,-79.63,13.08471761,12.27272727,11.8667321,2.140448505,2.283916084,2.3556498735,75.62786070000001,72.64885496,71.15935208999998,0.0,0.0,0.0,0.1142438869903168,0,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,True,16
24943,37.5803,-93.62489,15.05506937,15.61417004,12.36482412,3.386666667,3.2059426230000003,3.935858586,67.44444444,67.79373368,67.40909091,73.5,57.7,9.2,0.2381797580308693,0,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
24944,32.10575496,-82.31438363,9.011111111,10.04819277,8.515873016,2.244861111,2.065801668,2.293253968,60.03707224,61.17870722,48.74007937,0.0,0.0,0.0,0.1386918528077403,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
24945,29.11666999,-82.01667001,18.91115403,17.39681051,18.889112899999997,2.381207729,2.531643192,3.2,70.84443288,67.1368932,70.29375,413.8,75.4,69.3,0.1383644427297217,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,12
24946,36.1465,-94.10016001,25.44909888,26.19600381,27.51470588,2.237067706,2.324928639,2.596218487,67.89759922,68.00286259999999,67.06302521,4.9,0.0,0.0,0.2434038610410767,0,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
24947,33.9014,-94.0833,29.83491204,29.79234973,30.74846626,2.858728011,2.728142077,3.341104294,66.15935673,64.59818731,61.14110429,29.3,18.3,0.3,0.2446453653376326,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
24948,33.0073,-93.27176,10.21397459,11.73747495,17.51265306,2.940059347,3.304928131,4.6457142860000005,75.22854188,73.43215031,70.60330579,46.9,26.2,10.0,0.2377042618542666,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
24949,32.0471,-83.7333,12.36842672,10.72212581,11.6692,3.804418103,4.031019523,4.4448,65.50795455,64.44859813,71.64516129,150.0,57.7,57.7,0.1514028361785595,1,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
24950,35.34527,-92.05197,30.0278626,30.27560976,29.51704545,2.332315522,2.661246612,2.819318182,67.83247423,63.70027248,65.44,35.1,3.3,3.3,0.2248784424983196,0,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
24951,33.024,-83.3364,12.38077374,9.303365385,7.940437158,2.62883939,2.684855769,1.950273224,74.77747253,74.14805195,71.80473373,37.0,35.0,0.0,0.1471588784951967,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,True,16
24952,37.39674722,-77.47653333,14.95483061,13.27348066,12.37869822,2.163989962,2.761878453,3.053846154,54.83186951,44.70165746,38.95266272,37.5,2.0,0.0,0.0926797124395795,0,0.8660254037844387,-0.49999999999999983,True,False,False,False,False,False,False,0
24953,33.340472,-85.46633299999999,9.511904762,9.511904762,9.511904762,1.973214286,1.973214286,1.973214286,78.44166667,78.44166667,78.44166667,0.0,0.0,0.0,0.1660602345817794,0,-2.4492935982947064e-16,1.0,False,False,False,False,False,False,True,16
24954,31.86937522,-81.93732069,26.1488117,26.13527508,24.79701897,2.262797075,1.997734628,1.5899729,71.60065646,72.87318087,75.81896552,120.3,42.5,40.7,0.135509413701744,0,-0.4999999999999998,-0.8660254037844388,False,False,False,True,False,False,False,12
24955,32.4117,-103.5983,27.57251908,29.73195876,31.31460674,4.905357143,4.943523316,4.532954545,48.63471503,42.71428571,35.65116279,22.1,0.0,0.0,0.3358682269474142,0,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
24956,41.37833,-75.86139,7.25375,11.50310078,12.86973684,2.7625,2.560279441,2.678125,58.407543700000005,53.15430862,39.62946429,65.0,23.4,3.6,0.0767424368509084,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
24958,41.72340723,-73.97286594,11.92183623,15.47956403,17.02325581,2.220234987,2.11627907,1.520886076,59.32278481,56.51076923,51.96710526,26.0,2.3,0.5,0.060278431057176,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,15
24959,47.80575533,-95.58824887,3.4908062230000003,4.492957746,5.1757575760000005,4.801199400000001,4.247447447,3.385064935,75.51267057,74.57407407,73.90178571,0.0,0.0,0.0,0.2528654066392453,1,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,True,False,15
24960,34.799139000000004,-87.06294100000001,8.425398633,6.2798627,10.1127551,3.519520548,3.983715596,4.016836735,69.76443418,67.33333333,66.61538462,86.5,61.5,10.7,0.1795383226399827,1,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,True,16
24962,31.972215,-98.516968,20.64098285,21.62428174,20.04890656,3.95744089,4.127618165,4.5532803180000005,52.1488178,50.56811863,56.32206759,62.9,54.4,54.4,0.287624002660136,0,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,12
24963,37.04167,-77.25833,24.94209957,24.48443497,25.37828054,1.3473456119999998,0.7452025590000001,0.7167420809999999,73.14425163,74.76972281,75.77828054,63.5,3.5,3.0,0.0909685810072351,0,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
24964,35.6369,-90.6933,23.37396122,20.49859155,19.50595238,2.576454294,2.62028169,2.682142857,55.32496513,51.81971831,51.08333333,10.5,0.8,0.8,0.212175620816845,1,-1.0,-1.8369701987210297e-16,False,False,False,False,False,True,False,15
24965,40.4436,-107.7876,15.22248744,16.43276284,16.01925134,3.604522613,3.752567237,3.1743315510000003,40.11349306,38.83743842,32.2688172,9.6,9.6,0.0,0.3719711423125207,0,1.2246467991473532e-16,-1.0,False,False,False,False,True,False,False,14
24966,30.60350002,-96.16335,27.6624714,26.94713656,27.74860335,1.983981693,1.712995595,1.679329609,75.35730858,79.69457014,75.16853933,148.9,115.6,30.8,0.2664667255580655,0,-0.4999999999999998,-0.8660254037844388,False,False,False,True,False,False,False,12
24967,33.91482997,-98.34882998,30.50740242,31.79674797,30.1299435,4.873889637,4.769376694,5.659887006,42.95962315,40.29268293,45.60451977,0.5,0.0,0.0,0.2846815392846693,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
24968,33.472752,-85.51346,12.23204945,14.53508772,13.84222222,2.078269139,2.033040936,2.1735555559999997,63.6790429,60.44599303,65.43589744,0.0,0.0,0.0,0.1663951881792953,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
24970,31.560994,-90.18776092,8.310481868,9.395131086,9.365656566,2.159364133,2.3046816480000003,2.122626263,66.97276265,69.45792564,70.99354839,0.0,0.0,0.0,0.2102728103735485,1,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
24971,32.7464887,-96.0479484,29.57210191,29.32242744,26.66610169,3.298980892,2.996833773,2.670621469,58.53935484,54.80487805,59.13690476,8.4,2.3,2.3,0.2637986884646757,0,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,12
24972,39.21365132,-81.63464967,3.380223881,2.562953368,0.972928177,3.560880503,3.555440415,3.806629834,65.28870293,66.22437673,69.45294118,23.0,8.5,0.0,0.1283776810679158,0,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,0
24973,35.48003,-93.77616,12.12744283,13.00959488,17.80113636,2.312993763,2.402771855,1.926704545,71.29448491,69.95309168,62.66477273,32.4,0.5,0.0,0.2407846813248335,0,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,15
24974,33.75416667,-81.20416667,9.936666667,11.43861111,11.17857143,2.703888889,2.8230555560000004,2.9994047619999997,69.36953456,67.86274509999998,67.82142857,805.7,211.3,50.4,0.1276813520353237,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
24975,34.793233,-87.791186,22.46981865,20.00447059,16.54088398,1.811010363,1.979058824,2.479005525,61.65025907,62.88,55.48618785,58.8,58.5,0.3,0.1861557611402955,0,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
24976,34.91666667,-111.53333329999998,9.0,9.0,9.0,5.7,5.7,5.7,81.0,81.0,81.0,0.0,0.0,0.0,0.411822820706387,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
24977,33.1501,-111.8007,27.57676768,27.61094891,29.44418605,1.725858586,2.0445255469999997,1.313953488,29.05454545,34.60583942,26.21705426,9.0,9.0,0.0,0.4156383087827828,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,True,16
24978,26.7,-81.87,18.94539877,20.44151515,21.74832215,3.723195084,3.445454545,3.873154362,76.87256637,78.60516605,81.00757576,0.0,0.0,0.0,0.1391652628571742,1,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
24979,34.8833,-79.2167,13.61797753,12.4494382,12.625,3.3995901639999997,3.579467681,3.536942675,57.25925926,58.13821138,63.40136054,0.5,0.5,0.5,0.109400554995189,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,True,16
24980,32.376528,-96.333618,26.94017413,27.05868421,25.11489362,3.119774718,3.025994695,3.177659574,66.79699248,64.14588859,64.06382979,24.1,6.3,6.3,0.266742534226166,1,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,12
24981,30.28048999,-98.54430001,12.43948127,14.72700871,12.60714286,3.265850144,3.4357212,2.817016807,54.50988142,47.05102041,43.09894737,0.0,0.0,0.0,0.2891664558099542,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
24982,34.53333333,-118.09,31.58690987,31.96351351,30.63829787,5.573333333,6.02081448,5.721276596,21.70905172,18.33181818,15.89247312,0.0,0.0,0.0,0.4778698156655316,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,False,True,16
24983,28.93938,-95.57331,13.45288462,10.01384615,8.294326915,3.299615385,1.338461538,0.3578846145,72.01777778,68.37777778,66.55777778000001,31.8,0.0,0.0,0.2622758429931704,0,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
24984,29.5336,-81.7787,26.45061728,26.45061728,26.45061728,1.946502058,1.946502058,1.946502058,76.4925,76.4925,76.4925,0.0,0.0,0.0,0.1359065955838867,0,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,12
24985,32.5613,-83.569,24.96969001,24.33662651,25.26875,2.329047072,2.143614458,2.65,75.15605493,71.34987593,70.3027027,50.0,0.0,0.0,0.1495632784355536,0,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,12
24986,38.19,-96.68,-0.125723831,-2.440688259,-3.68452381,5.146934225,4.6805668019999995,4.724603175,68.57263923,68.71175166,67.34449761,31.0,7.7,6.9,0.2664290633815003,0,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
24987,45.8332,-120.0178,22.7472067,23.89635854,24.51807229,4.084357542,4.2747899160000005,4.830722892,44.47625698,41.88795518,43.1686747,0.0,0.0,0.0,0.4924957836089099,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,True,False,15
24989,31.0828,-91.3172,22.55347462,23.37570621,24.72745491,2.6865811539999997,1.925,1.716096579,69.98803589,71.67596154,77.16075157,31.5,3.8,3.3,0.2210205532336646,0,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
24990,30.5003,-88.6217,19.18949343,21.25,20.92237443,3.355211268,3.064202335,3.210958904,72.4333018,71.6328125,68.89954338,168.2,35.0,26.2,0.196750715314576,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,12
24991,33.39073889,-82.62793333,28.67673772,28.16428571,27.60258964,1.432186047,1.466635601,1.632665331,72.39403454,73.33922652,75.71330275,0.0,0.0,0.0,0.1405828767196719,0,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,False,True,16
24992,34.86516778,-100.677649,3.08574238,4.613777778,6.23575419,4.013704071,4.831111111,5.0972067039999995,74.15940489,66.22869955,60.60893855,41.0,10.5,4.4,0.3061992867876979,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
24993,30.865,-88.5953,27.37086864,28.06334842,27.79425837,2.245473908,2.1861678,2.484688995,75.02169197,71.26267281,74.30769231,132.6,9.6,9.6,0.1962275022467243,0,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,12
24995,30.152307899999997,-95.2300047,25.56707453,25.09847162,25.25594059,1.666178129,1.814253898,1.4820512819999998,73.70687711,72.67928731,72.37435897,8.9,1.5,0.0,0.258075446503283,0,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,12
24996,34.0333,-80.05,8.773584906,8.773584906,8.773584906,3.961320755,3.961320755,3.961320755,75.17924528,75.17924528,75.17924528,0.0,0.0,0.0,0.1172882241291628,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
24997,38.40111111,-75.97111111,2.02590394,-0.951080774,-2.935323383,3.255153805,3.276678043,3.702238806,63.16617905,57.98283753,48.39546599,0.0,0.0,0.0,0.0790445283744893,1,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
24998,38.834753000000006,-121.219338,26.66245909,24.05292479,23.23904382,2.108512629,2.130547818,1.912549801,31.87084698,34.73166202,38.79282869,0.0,0.0,0.0,0.5073742419544767,0,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,0
24999,36.4102,-119.0868,24.97464503,26.563714899999997,26.21336761,2.540639269,2.328864865,2.306683805,44.38172589,42.34090909,44.58354756,0.0,0.0,0.0,0.4868652901294785,1,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
25000,32.187236,-98.200951,5.13076474,5.22906793,0.323333333,2.952597782,3.4873617689999996,3.984,65.53481393,60.325732900000006,61.96666667,0.0,0.0,0.0,0.2844776019673936,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
25001,35.02924,-82.36974000000001,8.705708012999999,9.345067265,10.87575758,3.810428101,3.90426009,4.561038961,61.31917476,61.29638554,68.29207921,107.3,57.5,44.8,0.1372152336138101,0,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,15
25002,34.06555556,-87.12388889,20.31241283,23.17597765,23.75903614,1.643235704,1.614804469,1.601204819,57.13088235,51.42458101,53.42168675,0.0,0.0,0.0,0.180563222801487,1,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,True,16
25003,33.47666667,-107.9327778,27.19699769,27.86185102,26.4507109,3.320374707,3.67087156,3.009708738,39.8077374,36.80963303,46.72330097,123.8,82.0,79.8,0.3772627302295497,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
25004,34.758,-114.508,9.871468927,11.06657382,12.34610778,4.575564972,3.994986072,2.598802395,54.42938659,46.76323120000001,42.23952096,24.4,7.6,0.0,0.4415914287722082,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
25005,34.845,-78.6317,11.66138329,13.51146132,17.09695122,3.533429395,3.392550143,3.13902439,56.98835275,57.73646209,61.19858156,0.0,0.0,0.0,0.1042852035196726,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
25006,33.4347852,-97.0609932,7.840388769,16.06645161,14.82727273,5.29186551,5.568034557000001,4.974891775,71.17430168,70.98173516,70.6763285,12.6,1.0,1.0,0.2728460229695115,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
25007,31.61,-89.9256,8.401347449,8.898481972999999,11.37346939,1.923002887,2.078842505,1.67755102,68.29643888,69.943074,72.62244898,265.3,254.4,241.5,0.2078315102071675,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
25008,33.136312,-86.977938,24.84944904,25.76065574,26.16206897,1.244692737,1.26420765,1.301149425,80.43786982,81.91884058,79.87272727,229.0,86.5,15.5,0.1798645964148149,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
25009,18.278048,-66.957573,24.337349399999997,24.42123288,24.63043478,5.347304348,5.21533101,4.789051095,76.12869565,76.66202091,74.38686131,0.0,0.0,0.0,0.0194249659891514,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25010,36.15397997,-77.60557997,9.665524625,9.10787037,9.674019608,2.686616702,2.77037037,2.7323529410000003,67.58287596,63.08624709,64.92610837,47.2,20.4,12.8,0.0945054984319571,0,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
25012,32.177283,-98.256912,25.96829837,26.10299625,26.31536926,3.721724942,3.56423221,3.657884232,62.00699301,64.57022472,63.61077844,0.0,0.0,0.0,0.2850140794578715,0,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
25013,32.759240000000005,-95.14908,9.664455862,15.07759259,15.41765873,1.793491686,1.675555556,2.198809524,84.3811281,86.47803347,85.07488987,229.0,67.3,24.9,0.2553704514973123,1,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25015,31.34431884,-83.59294491,11.50251256,10.52666667,13.0,2.883417085,2.793333333,1.975609756,67.84677419,67.06944444,72.55,32.5,3.3,0.0,0.150665897378023,0,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,12
25016,47.44,-94.05333333,2.355104895,3.0947222219999997,5.013690476,2.951188811,3.0961111110000004,2.882142857,56.39440559,52.88055556,41.29761905,0.0,0.0,0.0,0.2385973912790133,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,15
25017,37.645,-120.5080556,23.02875,23.47305556,23.03452381,2.008472222,1.849444444,1.567857143,50.11527778,49.21944444,50.25595238,0.0,0.0,0.0,0.5006933714201338,0,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
25018,33.71859,-95.48219,6.826904532,5.794176707,5.771428571,4.991106815,5.197688442,5.4859188539999995,64.6942504,65.93946449,59.76606684,28.6,16.6,6.9,0.2578299570881042,0,-2.4492935982947064e-16,1.0,False,False,False,False,False,False,True,16
25019,33.596942999999996,-80.921768,7.869565217000001,7.869565217000001,7.869565217000001,2.295652174,2.295652174,2.295652174,62.86956522,62.86956522,62.86956522,0.0,0.0,0.0,0.1252846603087143,0,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,True,16
25020,33.3353,-110.4675,18.15912209,20.13513514,18.60227273,4.465020576000001,3.631891892,3.955113636,24.31687243,25.9027027,35.46590909,15.0,15.0,15.0,0.4023020388562768,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
25021,31.730592,-88.997276,9.021345708,11.45953488,17.44689379,2.684347422,2.510251631,2.7128514060000004,68.02972596,64.79123952,67.92369478,96.1,13.5,0.0,0.1992456930841053,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
25022,39.4,-110.2174,25.49393939,24.85254237,25.76944444,1.861363636,1.783050847,1.85,43.88636364,44.62711864,37.77777778,10.0,5.0,0.0,0.3963371038128818,0,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,0
25023,32.26095127,-84.65668634,11.4732854,13.13926585,13.11288344,1.569303097,1.093993326,1.328220859,79.04473304,77.98142415,81.75414365,35.2,11.2,11.2,0.1595301342265995,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,12
25024,32.765481,-94.461823,22.68709378,22.25788497,24.16865079,1.992989786,1.657884972,2.20218254,70.52831941,68.16141002,63.3234127,0.0,0.0,0.0,0.2489478513490812,0,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,12
25025,30.54225,-96.451292,14.56627358,11.42438424,12.26666667,4.280778302,4.121428571,4.301075269,60.96804734,55.26550868,52.43010753,3.3,0.0,0.0,0.2692185160388827,0,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,12
25026,34.4265,-93.2025,13.26633554,15.17156398,19.76935484,3.0003311260000003,3.166350711,3.720967742,69.19503946,64.95443645,61.3655914,24.6,13.2,0.0,0.2361125182424217,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
25027,46.504166999999995,-100.304167,19.0751503,18.25030181,21.30625,5.122044088,5.107444668,4.7482142860000005,63.46987952,64.10505051,56.12053571,107.0,11.6,2.6,0.2976835748656916,1,1.2246467991473532e-16,-1.0,False,False,False,False,False,True,False,15
25028,35.045,-79.105,19.15465116,20.09624413,20.03608247,2.906395349,2.628403756,2.540721649,72.69536424,74.85449735,77.23391813,68.0,17.3,5.1,0.1083172465842639,1,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,15
25029,38.8425,-76.9311,0.016501146,0.414307692,0.056923077,3.0646024460000003,2.906769231,3.806666667,71.87786259999999,71.89314516,61.35897436,83.9,41.4,5.6,0.0871760018139009,0,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
25030,30.74851667,-96.48676667,17.06629318,18.50466418,21.826,3.983099907,4.3742537310000005,4.9286,65.59139785,62.62523364,61.47,0.0,0.0,0.0,0.2693918974314992,1,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25031,33.58333333,-111.17166670000002,25.67142857,28.8,28.8,5.671428571,2.0,2.0,26.42857143,29.0,29.0,0.0,0.0,0.0,0.4091031998053214,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
25032,27.8283,-81.7694,22.47663551,25.41509434,25.09333333,4.796573209,4.098113208,4.628,57.56918239,57.05660377,55.89333333,0.0,0.0,0.0,0.1372632764079671,1,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25033,32.63878,-95.20272,13.35655738,15.82947977,14.904365900000002,3.404969262,3.2884393060000003,3.401039501,61.87327982,59.30374332,57.17057569,0.0,0.0,0.0,0.2559568824095286,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
25034,34.19997,-80.97102,25.23674912,23.99065421,25.36075269,1.579740872,1.69953271,1.291397849,67.99289941,67.91981132,62.7032967,18.1,17.8,0.0,0.1253215272473287,0,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,True,16
25035,41.863356,-111.37233700000002,18.66136986,20.05,21.79349112,4.615205479,4.690384615,4.416568047,35.6109589,34.21703297,31.27218935,4.1,1.3,0.3,0.406713611716424,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,True,False,15
25036,32.5185,-95.29252,25.11031823,25.15540541,23.33694779,3.3335583410000003,3.652027027,4.565461847,77.73384764,75.30405405,79.51405622,298.5,18.8,13.0,0.2568820770205284,0,-1.0,-1.8369701987210297e-16,False,False,False,True,False,False,False,12
25037,34.02068,-79.5857,11.82451861,12.66198547,11.67727273,2.687676508,2.856900726,2.635858586,62.01297017,65.22469136,63.35714286,5.9,5.4,5.4,0.1132030289145067,0,-2.4492935982947064e-16,1.0,False,False,False,False,False,False,True,16
25038,32.831590000000006,-90.41373309,8.383916083999999,6.107623318,4.969476935,2.451608392,1.314798206,0.7463931130000002,75.14002829,74.94545455,74.84816767999999,77.9,20.6,0.0,0.2114309370295588,1,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
25039,42.2419,-96.5534,-2.402965235,3.240685225,8.841037736,5.022597137,4.85888651,4.805188679,72.93561786,72.51409978,73.42105263,23.0,21.4,21.4,0.2634479993336618,1,1.0,6.123233995736766e-17,False,False,True,False,False,False,False,9
25041,34.1167,-80.4,6.178743961,4.601895735,8.290322581,4.453296703,4.284864865,4.345454545,57.11044776,53.74269006,44.52631579,1.8,0.0,0.0,0.1203242509181399,0,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
25042,35.3419,-118.2383,28.83016241,29.50555556,30.9702381,5.032575406,5.083611111000001,5.056150794,21.31858407,20.70806302,21.10912698,0.0,0.0,0.0,0.4788694048478368,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
25043,48.1147,-106.3323,2.73435518,5.110229645,3.957476636,5.749416755,5.717954071,6.3065420560000005,60.46864686,54.14502165,50.65700483,27.4,15.8,0.0,0.3554547618301522,1,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
25044,33.6944,-81.7783,6.3340909089999995,6.3340909089999995,6.3340909089999995,2.1484848480000003,2.1484848480000003,2.1484848480000003,72.25954198,72.25954198,72.25954198,0.0,0.0,0.0,0.1328166168756239,0,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,True,16
25045,39.506111,-121.419167,26.05802469,26.6519337,26.64534884,3.45473251,3.54198895,3.797093023,42.60522696,42.88365651,47.61627907,0.0,0.0,0.0,0.509103920747866,0,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
25046,32.21751,-98.66924,10.53593236,9.459357278,10.01209677,4.000422734,3.802646503,4.27983871,57.39246543,62.02526725,59.09274194,0.0,0.0,0.0,0.2888883128404917,1,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
25047,42.38734,-114.31149,18.87447699,21.59556787,21.98275862,5.307285714,4.7877492880000005,4.952325581,42.91810345,36.92877493,44.36046512,3.6,0.3,0.3,0.4358131249045676,1,-0.4999999999999998,-0.8660254037844388,False,False,True,False,False,False,False,9
25048,33.32558222,-90.00808815,6.967121951,5.071669794,6.5794258370000005,3.1991210939999997,3.236654135,3.0138755980000003,80.98185484,82.54493308,74.80882353,165.2,84.1,18.8,0.207366405976332,0,-2.4492935982947064e-16,1.0,False,False,False,False,False,False,True,16
25050,30.6711,-88.7511,12.52673171,11.84595186,13.13818182,3.837007874,3.3741794310000004,4.240454545,72.37829294,65.4109589,63.92307692,167.2,65.0,65.0,0.1977987502255425,1,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
25051,32.886590000000005,-80.64981999999999,17.31521739,17.31521739,17.31521739,1.947282609,1.947282609,1.947282609,88.54193548,88.54193548,88.54193548,16.3,0.0,0.0,0.1233644856887792,0,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
25052,46.85809874,-122.9256742,7.969151671,8.878378377999999,8.581920904,2.6096401030000003,2.603513514,2.521468927,69.80193906,64.02253521,64.53939394,40.5,10.2,7.9,0.5221209332231576,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,15
25053,34.60179954,-95.29599743,16.55542169,14.297256099999998,12.27666667,3.564652568,3.956880734,3.772666667,60.83850932,61.10094637,62.42657343,3.3,3.3,0.3,0.2555105686598222,0,-0.5000000000000004,0.8660254037844384,False,False,False,False,False,False,True,16
25054,35.79224,-77.30009,18.12102515,16.92147588,14.6,2.090412909,2.0286660359999997,2.030612245,70.10268149,69.27827192,66.94350282,0.0,0.0,0.0,0.092050703619559,0,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,True,False,15
25056,33.04119786,-82.74540386,8.78214459,10.07039537,7.625254582,1.228918001,1.237704918,1.601221996,56.62507535,55.56430155,48.72162741,0.0,0.0,0.0,0.1418700677240689,0,0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
